,breed,type.x,contact_state,State_Full,state,# of non-kill shelters,# of shelters, % big dog friendly rentals, %small dog friendly rentals,% dog owners
24838,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24839,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24840,Catahoula Leopard Dog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24841,Shepherd,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24842,Pomeranian,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24843,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24844,Jack Russell Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24845,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24846,Boxer,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24847,Black Mouth Cur,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24848,Corgi,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24849,Jack Russell Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24850,Australian Cattle Dog / Blue Heeler,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24851,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24852,Catahoula Leopard Dog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24853,Dalmatian,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24854,Greyhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24855,Beagle,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24856,Jack Russell Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24857,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24858,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24859,Greyhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24860,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24861,Staffordshire Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24862,Pointer,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24863,Greyhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24864,Plott Hound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24865,Treeing Walker Coonhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24866,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24867,Plott Hound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24868,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24869,Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24870,Mastiff,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24871,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24872,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24873,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24874,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24875,Dachshund,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24876,Plott Hound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24877,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24878,English Bulldog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24879,Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24880,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24881,Staffordshire Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24882,English Bulldog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24883,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24884,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24885,Basset Hound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24886,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24887,American Bulldog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24888,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24889,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24890,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24891,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24892,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24893,Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24894,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24895,Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24896,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24897,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24898,Black Mouth Cur,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24899,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24900,Beagle,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24901,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24902,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24903,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24904,American Bulldog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24905,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24906,Miniature Pinscher,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24907,Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24908,Yellow Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24909,Yellow Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24910,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24911,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24912,Chocolate Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24913,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24914,Poodle,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24915,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24916,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24917,Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24918,Shepherd,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24919,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24920,Pointer,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24921,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24922,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24923,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24924,Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24925,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24926,American Bulldog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24927,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24928,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24929,Vizsla,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24930,Coonhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24931,Black and Tan Coonhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24932,Rottweiler,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24933,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24934,Basset Hound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24935,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24936,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24937,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24938,Plott Hound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24939,Mixed Breed,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24940,Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24941,Rottweiler,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24942,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24943,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24944,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24945,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24946,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24947,Black Mouth Cur,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24948,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24949,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24950,Beagle,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24951,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24952,Jack Russell Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24953,Boxer,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24954,Boxer,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24955,American Bulldog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24956,Australian Cattle Dog / Blue Heeler,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24957,Mastiff,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24958,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24959,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24960,Catahoula Leopard Dog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24961,Black Mouth Cur,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24962,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24963,American Staffordshire Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24964,Jack Russell Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24965,German Shepherd Dog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24966,Treeing Walker Coonhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24967,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24968,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24969,Miniature Pinscher,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24970,Cattle Dog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24971,Treeing Walker Coonhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24972,Boxer,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24973,Catahoula Leopard Dog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24974,Chocolate Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24975,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24976,Spaniel,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24977,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24978,Redbone Coonhound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24979,Chocolate Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24980,Miniature Pinscher,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24981,Affenpinscher,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24982,Staffordshire Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24983,Pointer,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24984,Chihuahua,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24985,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24986,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24987,Australian Kelpie,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24988,Plott Hound,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24989,Catahoula Leopard Dog,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24990,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24991,Labrador Retriever,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24992,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24993,Miniature Pinscher,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24994,Pit Bull Terrier,Dog,FL,Florida,Florida,79,135,42.8,64.4,39.8
24995,Shepherd,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
24996,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
24997,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
24998,American Bulldog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
24999,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25000,Lhasa Apso,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25001,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25002,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25003,Shepherd,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25004,Chihuahua,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25005,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25006,Maltese,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25007,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25008,Collie,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25009,Poodle,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25010,Maltese,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25011,Maltese,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25012,Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25013,Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25014,Doberman Pinscher,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25015,Boxer,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25016,Chihuahua,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25017,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25018,Miniature Pinscher,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25019,Golden Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25020,Beagle,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25021,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25022,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25023,Poodle,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25024,Maltese,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25025,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25026,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25027,Jack Russell Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25028,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25029,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25030,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25031,Yorkshire Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25032,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25033,Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25034,Dachshund,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25035,Cairn Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25036,Chihuahua,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25037,Chihuahua,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25038,Chihuahua,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25039,Chihuahua,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25040,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25041,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25042,Husky,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25043,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25044,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25045,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25046,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25047,Cairn Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25048,Pekingese,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25049,Cairn Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25050,Shih Tzu,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25051,Maltese,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25052,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25053,Akita,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25054,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25055,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25056,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25057,Doberman Pinscher,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25058,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25059,Chihuahua,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25060,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25061,Australian Cattle Dog / Blue Heeler,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25062,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25063,Jack Russell Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25064,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25065,Siberian Husky,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25066,Great Pyrenees,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25067,German Shepherd Dog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25068,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25069,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25070,Dachshund,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25071,Rottweiler,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25072,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25073,Dachshund,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25074,Dachshund,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25075,Dachshund,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25076,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25077,Beagle,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25078,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25079,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25080,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25081,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25082,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25083,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25084,Rottweiler,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25085,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25086,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25087,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25088,Beagle,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25089,Carolina Dog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25090,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25091,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25092,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25093,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25094,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25095,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25096,Jack Russell Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25097,Jack Russell Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25098,Jack Russell Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25099,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25100,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25101,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25102,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25103,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25104,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25105,Great Pyrenees,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25106,Boxer,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25107,Presa Canario,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25108,American Bulldog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25109,American Bulldog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25110,American Bulldog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25111,American Bulldog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25112,American Bulldog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25113,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25114,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25115,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25116,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25117,Siberian Husky,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25118,Pug,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25119,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25120,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25121,American Bulldog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25122,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25123,Hound,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25124,Labrador Retriever,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25125,Poodle,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25126,Doberman Pinscher,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25127,Pit Bull Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25128,English Bulldog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25129,Terrier,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25130,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25131,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25132,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25133,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25134,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25135,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25136,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25137,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25138,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25139,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25140,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25141,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25142,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25143,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25144,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25145,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25146,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25147,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25148,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25149,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25150,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25151,Mixed Breed,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25152,Hound,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25153,Chihuahua,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25154,Shepherd,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25155,Great Dane,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25156,German Shepherd Dog,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
25157,Rottweiler,Dog,GA,Georgia,Georgia,68,165,56.7,72.1,36.7
